EpochIndex,EpochT,PrnSatellitesIndex,Pseudorange,Snr,SatPosX,SatPosY,SatPosZ,SatSystem,rec_bias,cov
143,1.56704337503278e+18,112,35799727.6184125,26,-14986034.4819651,13074771.0647569,34021046.3112236,4,-0.00356633688085457,0.704594038801
143,1.56704337503278e+18,114,35777780.7344424,34,-2024025.7917176,32023176.8416746,-2496697.82537839,4,-0.00356633688085457,0.866958383236
143,1.56704337503278e+18,115,36265325.0964941,31,2041157.01221922,18469600.9722407,33123684.6881466,4,-0.00356633688085457,0.765031864921
143,1.56704337503278e+18,118,38257926.170398,31,-14121910.9495608,20997284.1408048,-24010328.9503417,4,-0.00356633688085457,2.0639057569
143,1.56704337503278e+18,121,36811683.2307596,35,-8577013.35602857,28228518.5096839,-14685078.5672067,4,-0.00356633688085457,1.1990031001
143,1.56704337503278e+18,132,20742528.9614291,35,-12387886.3986795,9402314.98879286,17863982.8957625,4,-0.00356633688085457,0.632114043136
143,1.56704337503278e+18,135,21554643.6502628,38,-890435.82485428,18230052.7261612,2231529.11818046,4,-0.00356633688085457,0.826851950596
144,1.56704337603262e+18,1,20586643.2768488,28,-13462327.678206,12379716.9823434,-4849803.5050647,1,-0.00356566418187267,1.010025
144,1.56704337603262e+18,7,19976620.8519665,29,-1336450.57401997,10606604.2437693,18721723.9484841,1,-0.00356566418187267,0.693677434129
144,1.56704337603262e+18,8,20027686.7106608,26,-9628548.71642803,4730258.04114193,21673138.298125,1,-0.00356566418187267,0.723986563876
144,1.56704337603262e+18,9,21866045.8258325,24,5772150.08403884,15728380.4107643,-3502895.33263446,1,-0.00356566418187267,1.4924042896
144,1.56704337603262e+18,21,19520099.1315922,34,-17305517.5662374,10230962.384072,4742961.16613044,1,-0.00356566418187267,0.721448083161
144,1.56704337603262e+18,27,22168977.0722066,16,-15180994.5642603,-7510665.61843206,23221350.3638895,1,-0.00356566418187267,1.4897178916
144,1.56704337603262e+18,106,36198883.2402002,32,-34628117.541622,14846436.0772062,1716640.41400086,4,-0.00356566418187267,0.919295522401
144,1.56704337603262e+18,107,36243683.8852425,33,4088463.74365861,32233582.5008954,104908.102180284,4,-0.00356566418187267,0.914461875625
144,1.56704337603262e+18,108,35316783.7164984,36,-15019430.5821313,29829172.7958809,695270.364424101,4,-0.00356566418187267,0.721466769664
144,1.56704337603262e+18,112,35799852.8385381,26,-14987112.8522028,13074515.9225899,34020702.4530546,4,-0.00356566418187267,0.704672944704
144,1.56704337603262e+18,114,35778198.8776278,34,-2022776.5205784,32022969.3822723,-2499195.22816617,4,-0.00356566418187267,0.867090605329
144,1.56704337603262e+18,115,36265464.6756755,31,2040270.34625838,18468913.3808692,33124339.1562441,4,-0.00356566418187267,0.765112335849
144,1.56704337603262e+18,118,38257783.6029594,30,-14122123.7834137,20998696.4849767,-24008524.3867857,4,-0.00356566418187267,2.0635897104
144,1.56704337603262e+18,121,36812155.1627661,35,-8575917.81405853,28227796.7577074,-14687308.8664773,4,-0.00356566418187267,1.1992002064
144,1.56704337603262e+18,132,20742909.3546585,36,-12387883.4662036,9400433.05317223,17866163.2097806,4,-0.00356566418187267,0.632220585129
144,1.56704337603262e+18,135,21554482.3171018,38,-890547.284424336,18229961.2418988,2234637.6545571,4,-0.00356566418187267,0.826828308601
145,1.56704337706772e+18,1,20586226.9089631,27,-13462994.3273666,12380161.9087971,-4846688.04283675,1,-0.0035651064734714,1.0098843049
145,1.56704337706772e+18,7,19976373.4693839,29,-1337989.51167,10608103.1248544,18719778.0297858,1,-0.0035651064734714,0.6937057521
145,1.56704337706772e+18,9,21866598.0805176,25,5771647.76856345,15727901.5076721,-3505968.78947834,1,-0.0035651064734714,1.4927219329
145,1.56704337706772e+18,21,19520116.4344244,34,-17305584.8107369,10230497.6777206,4746126.22757691,1,-0.0035651064734714,0.721465070881
145,1.56704337706772e+18,27,22169726.2159948,18,-15181946.7227265,-7513294.6297369,23220992.5304725,1,-0.0035651064734714,1.49010849
145,1.56704337706772e+18,30,22832983.2102372,11,10388867.1739899,2015413.31570281,22874556.3350455,1,-0.0035651064734714,-1
145,1.56704337706772e+18,107,36243844.0642138,33,4088461.60152124,32233579.6266405,104915.200042919,4,-0.0035651064734714,0.914526903481
145,1.56704337706772e+18,108,35316938.1280946,36,-15019428.4874857,29829167.5419474,695336.797081708,4,-0.0035651064734714,0.721538120356
145,1.56704337706772e+18,112,35799976.8504674,27,-14988193.0537251,13074262.3940967,34020358.234099,4,-0.0035651064734714,0.704755213009
145,1.56704337706772e+18,114,35778616.9549091,34,-2021529.07273743,32022763.1914282,-2501692.79904156,4,-0.0035651064734714,0.8672265625
145,1.56704337706772e+18,115,36265607.8270664,30,2039381.7870262,18468227.3762852,33124993.2690927,4,-0.0035651064734714,0.765192811009
145,1.56704337706772e+18,118,38257637.6351026,30,-14122338.2046536,21000110.315604,-24006719.8776173,4,-0.0035651064734714,2.06324496
145,1.56704337706772e+18,121,36812626.0667421,35,-8574824.17007088,28227076.2987572,-14689539.2684726,4,-0.0035651064734714,1.1993973289
145,1.56704337706772e+18,132,20743293.7276449,35,-12387882.4433379,9398552.32340611,17868343.0329149,4,-0.0035651064734714,0.632328726481
145,1.56704337706772e+18,135,21554320.9825816,38,-890660.542683298,18229870.8651124,2237745.9874533,4,-0.0035651064734714,0.826806485521
146,1.56704337803529e+18,1,20585813.8947186,28,-13463663.0571383,12380608.2063981,-4843572.94946802,1,-0.00356456573954596,1.0097637169
146,1.56704337803529e+18,7,19976118.564525,30,-1339530.57386416,10609603.5420721,18717831.2412109,1,-0.00356456573954596,0.693735736464
146,1.56704337803529e+18,9,21867151.8996931,24,5771142.92681628,15727423.9050134,-3509042.64557074,1,-0.00356456573954596,1.4930151721
146,1.56704337803529e+18,21,19520136.283983,33,-17305654.2032848,10230034.28684,4749290.71262067,1,-0.00356456573954596,0.721485456409
146,1.56704337803529e+18,27,22170470.9091987,17,-15182901.3823272,-7515921.90478048,23220633.7227368,1,-0.00356456573954596,1.4904991396
146,1.56704337803529e+18,30,22832513.3393867,10,10387056.5704846,2017430.18315272,22874336.894243,1,-0.00356456573954596,-1
146,1.56704337803529e+18,107,36244004.1828501,34,4088457.09917632,32233578.3842322,104921.799818802,4,-0.00356456573954596,0.914595759025
146,1.56704337803529e+18,108,35317092.8584061,35,-15019428.7532156,29829163.9194573,695402.728503216,4,-0.00356456573954596,0.721609474576
146,1.56704337803529e+18,112,35800100.4561199,27,-14989275.6528182,13074010.6565678,34020013.3386019,4,-0.00356456573954596,0.704835807025
146,1.56704337803529e+18,114,35779034.8388727,34,-2020284.01453357,32022558.446431,-2504190.85374955,4,-0.00356456573954596,0.867364392976
146,1.56704337803529e+18,115,36265749.7861533,30,2038490.76821538,18467543.1357766,33125646.710942,4,-0.00356456573954596,0.765273290401
146,1.56704337803529e+18,118,38257491.4515869,30,-14122554.7795855,21001525.8099264,-24004915.7386221,4,-0.00356456573954596,2.0629289641
146,1.56704337803529e+18,121,36813098.1663015,35,-8573732.99040949,28226357.3101382,-14691770.0889213,4,-0.00356456573954596,1.1995944676
146,1.56704337803529e+18,132,20743679.6983829,35,-12387883.8964305,9396672.97680553,17870522.0493856,4,-0.00356456573954596,0.6324384676
146,1.56704337803529e+18,135,21554159.4037525,38,-890776.165992638,18229781.7730882,2240853.80105731,4,-0.00356456573954596,0.826786481284
147,1.56704337907814e+18,1,20585397.5390621,28,-13464332.6391275,12381055.0536346,-4840457.85986334,1,-0.00356402246492478,1.00962304
147,1.56704337907814e+18,7,19975870.26932,30,-1341072.53208467,10611104.6738193,18715883.947982,1,-0.00356402246492478,0.693767387329
147,1.56704337907814e+18,8,20029301.4907879,26,-9631661.10439366,4723183.93299233,21676815.4109401,1,-0.00356402246492478,0.724423979161
147,1.56704337907814e+18,9,21867704.3362569,24,5770636.78718669,15726946.7813441,-3512116.53578436,1,-0.00356402246492478,1.4933328804
147,1.56704337907814e+18,21,19520156.2522209,33,-17305724.5154963,10229571.3899362,4752454.9863115,1,-0.00356402246492478,0.721507541056
147,1.56704337907814e+18,27,22171214.436694,16,-15183857.3145879,-7518548.26494232,23220274.3057879,1,-0.00356402246492478,1.4909142609
147,1.56704337907814e+18,106,36199362.870114,33,-34628102.5954326,14846434.6999926,1716648.29204456,4,-0.00356402246492478,0.919500716836
147,1.56704337907814e+18,107,36244164.2920836,34,4088451.46505833,32233577.9521991,104928.266600107,4,-0.00356402246492478,0.914666529924
147,1.56704337907814e+18,108,35317247.9644107,35,-15019430.1508865,29829161.1069389,695468.523780458,4,-0.00356402246492478,0.7216842304
147,1.56704337907814e+18,112,35800222.1474243,26,-14990359.4210298,13073759.8885355,34019668.1316552,4,-0.00356402246492478,0.704919764025
147,1.56704337907814e+18,114,35779453.3994582,34,-2019040.11756323,32022354.3258138,-2506689.02717712,4,-0.00356402246492478,0.86750596
147,1.56704337907814e+18,115,36265896.8458642,30,2037598.51829833,18466859.8379005,33126299.8468667,4,-0.00356402246492478,0.765355523716
147,1.56704337907814e+18,118,38257346.8613383,30,-14122772.2797692,21002942.1464337,-24003111.6047289,4,-0.00356402246492478,2.0626129924
147,1.56704337907814e+18,121,36813570.2693889,35,-8572643.04665916,28225638.9703913,-14694000.9627284,4,-0.00356402246492478,1.1997916225
147,1.56704337907814e+18,132,20744061.5188148,36,-12387886.5970836,9394794.19190433,17872700.6242863,4,-0.00356402246492478,0.6325498089
147,1.56704337907814e+18,135,21553997.8015581,38,-890892.92596687,18229693.1443567,2243961.46040195,4,-0.00356402246492478,0.826770114361
148,1.56704338008113e+18,1,20584980.1552173,28,-13465001.5300321,12381501.3870746,-4837342.63705168,1,-0.00356347802368197,1.0095024676
148,1.56704338008113e+18,7,19975617.5386034,29,-1342613.84305494,10612605.4567119,18713936.2871278,1,-0.00356347802368197,0.693800704809
148,1.56704338008113e+18,8,20029826.9353793,27,-9632700.08264971,4720826.56704816,21678039.9837024,1,-0.00356347802368197,0.724573785961
148,1.56704338008113e+18,9,21868258.390453,23,5770130.89296248,15726469.0733229,-3515190.32296144,1,-0.00356347802368197,1.4936506225
148,1.56704338008113e+18,21,19520177.7128745,34,-17305794.2040968,10229107.9236139,4755619.18562852,1,-0.00356347802368197,0.7215313249
148,1.56704338008113e+18,27,22171959.0492956,17,-15184812.9761491,-7521174.7735178,23219914.4166998,1,-0.00356347802368197,1.4913050161
148,1.56704338008113e+18,106,36199523.0494134,32,-34628098.7430998,14846435.0708779,1716650.65026777,4,-0.00356347802368197,0.919573595136
148,1.56704338008113e+18,107,36244324.5600548,34,4088446.24249012,32233577.2671627,104934.737448494,4,-0.00356347802368197,0.9147392164
148,1.56704338008113e+18,108,35317402.7648105,35,-15019431.1371757,29829158.0410139,695534.319974937,4,-0.00356347802368197,0.721760689225
148,1.56704338008113e+18,112,35800347.2462311,27,-14991442.8149946,13073509.0266312,34019322.7503283,4,-0.00356347802368197,0.705005405316
148,1.56704338008113e+18,114,35779871.5466855,34,-2017795.83852625,32022149.7662015,-2509187.18225812,4,-0.00356347802368197,0.867647538576
148,1.56704338008113e+18,115,36266042.7982082,30,2036706.5805986,18466176.4192786,33126952.8139385,4,-0.00356347802368197,0.765441261025
148,1.56704338008113e+18,118,38257201.3223307,30,-14122989.1618792,21004358.2617297,-24001307.3388701,4,-0.00356347802368197,2.0622970449
148,1.56704338008113e+18,121,36814042.0655599,35,-8571552.79551952,28224920.2161526,-14696231.7528224,4,-0.00356347802368197,1.2000107025
148,1.56704338008113e+18,132,20744442.1285729,36,-12387889.0020102,9392914.90538386,17874878.8946174,4,-0.00356347802368197,0.632662750801
148,1.56704338008113e+18,135,21553836.7479554,37,-891009.27933199,18229603.9155414,2247069.10248593,4,-0.00356347802368197,0.8267537476
149,1.5670433810744e+18,1,20584563.537557,28,-13465668.7245326,12381946.5126887,-4834226.91665443,1,-0.00356293449959695,1.0093819024
149,1.5670433810744e+18,7,19975373.0662152,29,-1344153.50135769,10614105.1966489,18711988.6232338,1,-0.00356293449959695,0.693835689024
149,1.5670433810744e+18,8,20030349.7042774,27,-9633737.8369438,4718468.17372013,21679264.4844964,1,-0.00356293449959695,0.724725310864
149,1.5670433810744e+18,9,21868811.412464,22,5769626.24944044,15725990.0870012,-3518263.6425999,1,-0.00356293449959695,1.4939928441
149,1.5670433810744e+18,21,19520197.7468878,34,-17305862.2637943,10228643.193873,4758783.67499835,1,-0.00356293449959695,0.721558506916
149,1.5670433810744e+18,27,22172703.9215089,16,-15185767.3616421,-7523802.12442712,23219554.4199448,1,-0.00356293449959695,1.4917202496
149,1.5670433810744e+18,106,36199684.3789518,33,-34628093.4738902,14846434.4941637,1716653.3684387,4,-0.00356293449959695,0.919648394289
149,1.5670433810744e+18,107,36244484.8312457,33,4088442.43681308,32233575.6351465,104941.576827818,4,-0.00356293449959695,0.914813818681
149,1.5670433810744e+18,108,35317557.1685882,35,-15019430.7067418,29829154.0277057,695600.481550197,4,-0.00356293449959695,0.721838851321
149,1.5670433810744e+18,112,35800469.0293595,27,-14992524.8293721,13073257.3768779,34018977.559079,4,-0.00356293449959695,0.705092731204
149,1.5670433810744e+18,114,35780289.7721728,35,-2016550.17211055,32021944.073622,-2511684.95451097,4,-0.00356293449959695,0.867790991809
149,1.5670433810744e+18,115,36266185.0858223,30,2035815.96046915,18465492.1859427,33127605.9766233,4,-0.00356293449959695,0.765528753025
149,1.5670433810744e+18,118,38257059.5818568,30,-14123204.420566,21005773.4617853,-23999502.5766201,4,-0.00356293449959695,2.0619811216
149,1.5670433810744e+18,121,36814514.060798,35,-8570461.23167463,28224200.3534617,-14698462.0947236,4,-0.00356293449959695,1.2002078916
149,1.5670433810744e+18,132,20744824.4127367,35,-12387890.1059053,9391034.42332723,17877057.2247819,4,-0.00356293449959695,0.632778884676
149,1.5670433810744e+18,135,21553675.6706364,38,-891124.220795938,18229513.3926673,2250177.09172193,4,-0.00356293449959695,0.826741018009
150,1.56704338206608e+18,1,20584149.959816,28,-13466333.6681029,12382390.5179547,-4831110.78699617,1,-0.0035623974457459,1.0092613444
150,1.56704338206608e+18,7,19975123.0291338,29,-1345690.95250659,10615603.9811697,18710040.8680145,1,-0.0035623974457459,0.693874006081
150,1.56704338206608e+18,8,20030883.7054003,27,-9634773.81267617,4716108.84071535,21680488.8250057,1,-0.0035623974457459,0.724878554404
150,1.56704338206608e+18,9,21869366.3514673,21,5769123.41113237,15725509.9099473,-3521336.58283846,1,-0.0035623974457459,1.4943106564
150,1.56704338206608e+18,21,19520217.8362888,34,-17305928.1400905,10228177.288228,4761948.36610299,1,-0.0035623974457459,0.721585689444
150,1.56704338206608e+18,27,22173445.4881655,15,-15186719.9165019,-7526430.23010732,23219194.2272939,1,-0.0035623974457459,1.4921355409
150,1.56704338206608e+18,106,36199842.3095561,33,-34628086.2332572,14846433.057381,1716656.35832308,4,-0.0035623974457459,0.919723196484
150,1.56704338206608e+18,107,36244644.9044591,34,4088440.6025741,32233573.1436814,104948.696503747,4,-0.0035623974457459,0.914888424004
150,1.56704338206608e+18,108,35317711.6837564,35,-15019428.3050379,29829149.1545453,695666.920271499,4,-0.0035623974457459,0.721918716964
150,1.56704338206608e+18,112,35800593.4847839,27,-14993604.9095706,13073005.0268169,34018632.4696813,4,-0.0035623974457459,0.705183421504
150,1.56704338206608e+18,114,35780707.9947842,35,-2015302.56379611,32021737.3356102,-2514182.43215705,4,-0.0035623974457459,0.867938183424
150,1.56704338206608e+18,115,36266326.7685648,30,2034927.21248525,18464807.2254452,33128259.2466767,4,-0.0035623974457459,0.765618000016
150,1.56704338206608e+18,118,38256913.9196786,31,-14123417.5012838,21007187.8341382,-23997697.4061764,4,-0.0035623974457459,2.0616652225
150,1.56704338206608e+18,121,36814985.957645,35,-8569367.80060012,28223479.4698643,-14700692.0766563,4,-0.0035623974457459,1.2004270096
150,1.56704338206608e+18,132,20745207.9423848,36,-12387889.3542581,9389152.83330395,17879235.5265086,4,-0.0035623974457459,0.632896620304
150,1.56704338206608e+18,135,21553514.5354983,38,-891237.195860866,18229421.6632675,2253285.33981892,4,-0.0035623974457459,0.826728288516
151,1.56704338307696e+18,1,20583734.3252514,28,-13466996.2382433,12382833.5587752,-4827994.31144961,1,-0.00356197315752489,1.0091407936
151,1.56704338307696e+18,7,19974874.5557122,29,-1347226.07391743,10617101.966123,18708092.9581963,1,-0.00356197315752489,0.693912324196
151,1.56704338307696e+18,8,20031418.8685022,27,-9635807.88734023,4713748.72396725,21681712.9418874,1,-0.00356197315752489,0.725031814144
151,1.56704338307696e+18,9,21869917.0882174,19,5768622.50052476,15725028.6981289,-3524409.20703313,1,-0.00356197315752489,1.4946285025
151,1.56704338307696e+18,21,19520237.9930257,34,-17305991.710497,10227710.3626055,4765113.19551525,1,-0.00356197315752489,0.721614571441
151,1.56704338307696e+18,27,22174186.5826993,13,-15187670.5181527,-7529058.93452444,23218833.775401,1,-0.00356197315752489,-1
151,1.56704338307696e+18,106,36200005.1776343,32,-34628076.8986639,14846430.9164753,1716659.55656201,4,-0.00356197315752489,0.919799919844
151,1.56704338307696e+18,107,36244805.181726,34,4088440.86231013,32233569.9487129,104956.033117412,4,-0.00356197315752489,0.914966858521
151,1.56704338307696e+18,108,35317866.3683697,35,-15019423.8095272,29829143.577478,695733.57277963,4,-0.00356197315752489,0.722001985849
